record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_PRECIPITATION,AVERAGE_RAIN
5660,2019-02-22 23:00:00,None,36.6,0.0,103.7,DARK,14.0,1028.0,67.0,4.0,céu claro,0.0,
5661,2018-09-22 05:00:00,None,43.4,0.0,83.2,DARK,14.0,1021.0,100.0,0.0,,0.0,
5662,2018-10-26 05:00:00,Medium,45.3,10.4,87.4,DARK,12.0,1014.0,100.0,1.0,,0.0,
5663,2018-09-17 20:00:00,Low,42.3,7.1,88.5,DARK,16.0,1016.0,93.0,3.0,tempo nublado,0.0,
5664,2018-11-01 07:00:00,None,34.2,1.5,92.5,LOW_LIGHT,6.0,1016.0,100.0,3.0,,0.0,
5665,2018-11-22 18:00:00,Very_High,43.2,76.7,76.6,DARK,11.0,1011.0,87.0,4.0,,0.0,chuva moderada
5666,2019-08-21 20:00:00,Medium,39.0,20.6,81.8,DARK,21.0,1017.0,77.0,3.0,,0.0,
5667,2018-08-26 08:00:00,None,40.7,4.3,93.4,LIGHT,13.0,1015.0,93.0,1.0,céu claro,0.0,
5668,2018-11-03 10:00:00,None,41.1,7.1,94.0,LIGHT,14.0,1024.0,87.0,1.0,nuvens quebradas,0.0,
5669,2019-05-12 07:00:00,None,37.9,1.1,64.8,LIGHT,17.0,1021.0,39.0,6.0,,0.0,
5670,2018-08-01 19:00:00,Medium,37.1,30.9,90.7,LIGHT,23.0,1013.0,57.0,2.0,céu claro,0.0,
5671,2019-05-14 08:00:00,Very_High,45.8,119.8,65.2,LIGHT,22.0,1015.0,28.0,4.0,,0.0,
5672,2018-10-13 11:00:00,Medium,34.8,52.5,93.4,LIGHT,22.0,1014.0,60.0,5.0,céu claro,0.0,
5673,2019-09-19 17:00:00,High,41.5,143.3,81.4,LIGHT,18.0,1016.0,93.0,1.0,nuvens quebradas,0.0,
5674,2019-02-25 11:00:00,Medium,31.4,30.3,95.8,LIGHT,17.0,1030.0,42.0,5.0,céu claro,0.0,
5675,2018-10-29 18:00:00,High,40.0,54.6,88.8,DARK,12.0,1006.0,71.0,5.0,,0.0,chuva fraca
5676,2019-08-23 09:00:00,Medium,42.5,22.8,73.9,LIGHT,23.0,1017.0,77.0,1.0,,0.0,
5677,2019-06-01 14:00:00,Medium,38.4,16.8,80.1,LIGHT,30.0,1018.0,42.0,4.0,,0.0,
5678,2019-01-16 19:00:00,Medium,35.2,37.2,81.7,DARK,10.0,1018.0,100.0,2.0,,0.0,
5679,2018-09-22 11:00:00,Medium,37.7,26.7,89.8,LIGHT,20.0,1023.0,73.0,2.0,céu claro,0.0,
5680,2019-08-30 12:00:00,Low,42.6,18.3,86.6,LIGHT,21.0,1020.0,93.0,3.0,,0.0,
5681,2019-07-09 03:00:00,Low,43.8,5.2,80.4,DARK,17.0,1015.0,100.0,3.0,,0.0,
5682,2018-09-12 12:00:00,Medium,37.6,23.8,93.1,LIGHT,22.0,1022.0,73.0,3.0,céu claro,0.0,
5683,2018-10-12 10:00:00,Medium,40.4,66.5,87.4,LIGHT,20.0,1018.0,68.0,8.0,nuvens quebradas,0.0,
5684,2019-01-26 11:00:00,Low,41.5,5.3,67.5,LIGHT,8.0,1021.0,87.0,2.0,céu claro,0.0,
5685,2019-08-31 08:00:00,Low,43.0,6.7,74.1,LIGHT,17.0,1018.0,100.0,2.0,,0.0,
5686,2018-12-12 13:00:00,None,38.0,6.2,73.7,LIGHT,14.0,1020.0,87.0,6.0,nuvens quebradas,0.0,
5687,2018-10-12 14:00:00,High,44.6,136.5,88.8,LIGHT,22.0,1018.0,68.0,8.0,nuvens quebradas,0.0,
5688,2019-02-20 22:00:00,Low,39.2,2.8,89.7,DARK,9.0,1023.0,81.0,3.0,céu claro,0.0,
5689,2018-12-06 19:00:00,High,43.8,78.4,77.9,DARK,12.0,1030.0,100.0,0.0,,0.0,
5690,2019-07-02 20:00:00,None,37.5,5.7,89.0,LOW_LIGHT,21.0,1013.0,88.0,2.0,,0.0,
5691,2018-11-01 12:00:00,Low,35.5,6.8,87.3,LIGHT,14.0,1019.0,87.0,2.0,algumas nuvens,0.0,
5692,2019-05-24 22:00:00,Medium,33.5,29.0,76.8,DARK,17.0,1018.0,59.0,5.0,,0.0,
5693,2019-04-17 09:00:00,Medium,35.0,14.5,74.0,LIGHT,13.0,1006.0,76.0,4.0,,0.0,chuvisco e chuva fraca
5694,2019-02-04 09:00:00,Very_High,42.3,110.8,83.5,LIGHT,1.0,1030.0,80.0,5.0,,0.0,
5695,2018-08-06 04:00:00,None,44.2,0.0,90.1,DARK,19.0,1015.0,100.0,1.0,,0.0,
5696,2019-01-22 07:00:00,Medium,44.9,6.9,67.9,DARK,6.0,1023.0,93.0,2.0,nuvens quebradas,0.0,
5697,2019-04-19 14:00:00,Medium,35.6,46.5,80.5,LIGHT,19.0,1015.0,56.0,5.0,céu pouco nublado,0.0,
5698,2019-08-13 02:00:00,Low,44.0,12.9,85.8,DARK,14.0,1021.0,93.0,2.0,,0.0,
5699,2019-02-04 13:00:00,Low,36.4,16.1,85.1,LIGHT,11.0,1031.0,43.0,1.0,céu claro,0.0,
5700,2018-12-10 18:00:00,Very_High,44.4,108.0,75.9,DARK,15.0,1024.0,58.0,2.0,,0.0,
5701,2019-02-26 06:00:00,Medium,45.7,5.6,87.1,DARK,9.0,1024.0,62.0,5.0,céu claro,0.0,
5702,2019-06-07 18:00:00,Very_High,43.5,141.7,72.3,LIGHT,17.0,1022.0,67.0,3.0,nuvens dispersas,0.0,
5703,2019-07-11 01:00:00,None,39.4,0.0,89.1,DARK,21.0,1014.0,88.0,1.0,,0.0,
5704,2019-05-27 21:00:00,None,43.1,0.0,70.8,DARK,17.0,1015.0,82.0,5.0,,0.0,
5705,2018-08-31 09:00:00,Low,37.7,12.2,89.8,LIGHT,17.0,1017.0,82.0,1.0,céu claro,0.0,
5706,2018-11-13 05:00:00,None,42.8,3.0,84.4,DARK,5.0,1023.0,100.0,1.0,,0.0,
5707,2019-09-15 16:00:00,Medium,38.8,47.5,86.3,LIGHT,27.0,1017.0,50.0,5.0,céu pouco nublado,0.0,
5708,2018-08-01 12:00:00,Low,39.8,19.7,89.6,LIGHT,22.0,1016.0,64.0,3.0,céu claro,0.0,
5709,2018-11-05 06:00:00,Low,46.0,2.1,83.2,DARK,10.0,1002.0,93.0,9.0,,0.0,chuva moderada
5710,2018-07-31 10:00:00,Medium,37.1,30.5,90.2,LIGHT,20.0,1020.0,88.0,4.0,nuvens quebradas,0.0,
5711,2019-08-10 01:00:00,Medium,38.5,22.4,86.8,DARK,18.0,1020.0,93.0,3.0,céu pouco nublado,0.0,
5712,2018-12-07 02:00:00,None,41.9,0.0,76.0,DARK,12.0,1030.0,93.0,1.0,nuvens quebradas,0.0,
5713,2019-09-14 20:00:00,Medium,43.0,12.5,77.1,DARK,22.0,1018.0,60.0,3.0,,0.0,
5714,2018-11-21 12:00:00,Medium,33.9,24.9,92.3,LIGHT,13.0,1008.0,76.0,6.0,nuvens dispersas,0.0,
5715,2019-08-17 14:00:00,Medium,39.1,30.6,87.3,LIGHT,26.0,1017.0,88.0,3.0,,0.0,
5716,2018-08-31 15:00:00,High,38.6,39.6,90.7,LIGHT,26.0,1016.0,45.0,4.0,céu claro,0.0,
5717,2019-06-22 13:00:00,Medium,37.1,17.5,83.1,LIGHT,22.0,1014.0,77.0,4.0,,0.0,
5718,2019-07-08 02:00:00,None,39.3,0.0,89.2,DARK,17.0,1014.0,100.0,2.0,nuvens quebradas,0.0,
5719,2018-07-25 13:00:00,Low,37.5,21.3,93.5,LIGHT,21.0,1015.0,88.0,3.0,nuvens quebradas,0.0,
5720,2019-08-28 09:00:00,Medium,33.0,25.0,90.4,LIGHT,17.0,1019.0,100.0,1.0,,0.0,
5721,2018-09-08 23:00:00,Low,44.9,18.1,88.8,DARK,17.0,1018.0,93.0,1.0,algumas nuvens,0.0,
5722,2019-02-26 22:00:00,None,41.2,0.0,86.9,DARK,15.0,1023.0,55.0,1.0,céu claro,0.0,
5723,2019-06-04 12:00:00,Medium,36.3,31.3,79.5,LIGHT,17.0,1014.0,72.0,4.0,céu pouco nublado,0.0,
5724,2018-10-30 20:00:00,High,40.8,64.3,84.4,DARK,10.0,1004.0,93.0,0.0,algumas nuvens,0.0,
5725,2019-05-09 11:00:00,High,37.4,51.6,76.9,LIGHT,14.0,1013.0,87.0,7.0,nuvens quebradas,0.0,
5726,2018-09-04 04:00:00,None,44.8,0.0,84.7,DARK,16.0,1012.0,93.0,0.0,algumas nuvens,0.0,
5727,2018-09-16 15:00:00,Medium,41.3,30.5,81.9,LIGHT,18.0,1019.0,88.0,3.0,céu claro,0.0,
5728,2018-12-02 02:00:00,None,37.3,1.4,66.3,DARK,13.0,1023.0,93.0,6.0,nuvens quebradas,0.0,
5729,2019-07-25 18:00:00,High,39.8,59.9,94.5,LIGHT,19.0,1016.0,94.0,2.0,,0.0,chuva fraca
5730,2018-08-24 17:00:00,Medium,40.0,33.5,88.3,LIGHT,23.0,1018.0,61.0,3.0,céu claro,0.0,
5731,2019-05-29 15:00:00,Medium,37.2,29.4,76.8,LIGHT,26.0,1021.0,39.0,5.0,,0.0,
5732,2018-10-04 22:00:00,None,37.4,1.9,89.8,DARK,14.0,1018.0,82.0,1.0,céu claro,0.0,
5733,2019-09-09 00:00:00,Low,45.5,8.7,85.9,DARK,16.0,1017.0,100.0,3.0,,0.0,
5734,2019-08-20 20:00:00,Medium,37.3,17.9,82.6,DARK,21.0,1017.0,68.0,5.0,,0.0,
5735,2018-12-06 20:00:00,Medium,39.6,20.7,74.5,DARK,12.0,1030.0,100.0,2.0,,0.0,
5736,2019-02-25 00:00:00,None,41.5,0.0,88.8,DARK,10.0,1029.0,81.0,0.0,céu claro,0.0,
5737,2019-07-12 01:00:00,None,37.7,4.7,79.6,DARK,19.0,1013.0,93.0,1.0,,0.0,
5738,2019-05-25 16:00:00,High,33.1,56.8,77.1,LIGHT,23.0,1019.0,56.0,7.0,,0.0,
5739,2019-02-22 19:00:00,High,40.9,96.4,93.8,DARK,18.0,1026.0,55.0,4.0,céu claro,0.0,
5740,2019-06-21 07:00:00,Medium,36.4,17.8,72.9,LIGHT,15.0,1018.0,93.0,2.0,céu pouco nublado,0.0,
5741,2019-09-11 13:00:00,Medium,44.1,25.5,80.5,LIGHT,24.0,1024.0,53.0,3.0,,0.0,
5742,2019-08-23 04:00:00,Low,37.1,14.7,83.9,DARK,18.0,1015.0,77.0,2.0,,0.0,
5743,2019-03-31 14:00:00,Medium,34.5,27.0,85.4,LIGHT,20.0,1011.0,52.0,2.0,céu limpo,0.0,
5744,2019-08-19 16:00:00,High,34.2,162.3,90.3,LIGHT,22.0,1018.0,64.0,5.0,,0.0,
5745,2018-10-06 06:00:00,None,50.2,0.0,89.9,DARK,11.0,1017.0,100.0,0.0,céu claro,0.0,
5746,2018-09-22 18:00:00,High,40.8,55.7,87.2,LOW_LIGHT,20.0,1022.0,77.0,5.0,céu claro,0.0,
5747,2019-04-01 11:00:00,Medium,36.9,30.0,76.4,LIGHT,17.0,1014.0,59.0,4.0,céu limpo,0.0,
5748,2019-06-20 19:00:00,Low,33.9,8.3,70.3,LIGHT,18.0,1017.0,88.0,3.0,céu pouco nublado,0.0,
5749,2019-05-09 12:00:00,Medium,38.1,24.2,76.4,LIGHT,15.0,1012.0,87.0,7.0,nuvens quebradas,0.0,
5750,2018-09-14 19:00:00,High,45.7,41.1,86.1,LOW_LIGHT,17.0,1017.0,93.0,2.0,,0.0,
5751,2019-09-25 03:00:00,Low,44.0,0.8,80.6,DARK,13.0,1021.0,100.0,1.0,,0.0,
5752,2019-09-07 07:00:00,None,47.9,0.0,82.1,LIGHT,17.0,1018.0,39.0,4.0,,0.0,
5753,2018-07-26 03:00:00,None,48.1,4.6,90.5,DARK,18.0,1016.0,100.0,2.0,,0.0,
5754,2019-05-08 08:00:00,Very_High,42.7,147.1,76.9,LIGHT,14.0,1012.0,93.0,4.0,nuvens quebradas,0.0,
5755,2018-09-26 03:00:00,None,45.6,1.4,86.2,DARK,19.0,1018.0,38.0,3.0,céu claro,0.0,
5756,2019-02-16 04:00:00,Medium,46.8,14.1,80.8,DARK,7.0,1023.0,87.0,4.0,céu claro,0.0,
5757,2019-05-10 12:00:00,Low,34.4,9.3,77.6,LIGHT,17.0,1017.0,77.0,6.0,nuvens quebradas,0.0,
5758,2018-08-09 10:00:00,High,40.2,65.3,88.0,LIGHT,20.0,1021.0,56.0,5.0,algumas nuvens,0.0,
5759,2018-12-01 04:00:00,None,42.0,0.0,75.9,DARK,7.0,1024.0,100.0,3.0,nuvens dispersas,0.0,
5760,2018-08-22 16:00:00,High,37.1,67.8,89.6,LIGHT,19.0,1016.0,88.0,3.0,,0.0,
5761,2018-09-19 21:00:00,None,40.7,3.0,77.9,DARK,18.0,1021.0,93.0,3.0,algumas nuvens,0.0,
5762,2018-10-06 09:00:00,None,34.8,2.4,88.4,LIGHT,14.0,1018.0,87.0,1.0,céu claro,0.0,
5763,2018-10-24 20:00:00,None,42.4,2.5,81.2,DARK,16.0,1022.0,77.0,2.0,céu claro,0.0,
5764,2018-09-29 00:00:00,None,43.5,2.5,86.0,DARK,15.0,1018.0,100.0,1.0,nuvens quebradas,0.0,
5765,2018-10-29 23:00:00,Low,45.3,1.9,81.1,DARK,10.0,1000.0,93.0,8.0,,0.0,chuva moderada
5766,2018-11-06 06:00:00,None,46.6,0.0,84.8,DARK,13.0,1011.0,82.0,4.0,nuvens dispersas,0.0,
5767,2018-08-28 09:00:00,Low,38.2,9.5,91.4,LIGHT,17.0,1014.0,100.0,4.0,,0.0,
5768,2019-08-09 13:00:00,High,40.0,102.8,84.5,LIGHT,21.0,1017.0,88.0,5.0,nuvens dispersas,0.0,
5769,2018-09-19 03:00:00,None,42.3,0.0,82.7,DARK,14.0,1020.0,100.0,0.0,,0.0,
5770,2019-03-03 05:00:00,None,38.9,0.0,93.0,DARK,11.0,1024.0,93.0,4.0,nuvens quebradas,0.0,
5771,2018-07-29 08:00:00,Low,42.0,5.8,83.1,LIGHT,17.0,1018.0,77.0,3.0,nuvens quebradas,0.0,
5772,2018-08-23 22:00:00,Low,40.9,4.1,87.0,DARK,16.0,1019.0,100.0,2.0,,0.0,
5773,2018-09-26 07:00:00,Very_High,44.0,44.5,85.5,LIGHT,15.0,1020.0,77.0,1.0,céu claro,0.0,
5774,2019-02-19 13:00:00,Medium,36.2,30.4,88.9,LIGHT,12.0,1021.0,58.0,1.0,céu claro,0.0,
5775,2019-08-30 13:00:00,Medium,38.7,20.1,84.6,LIGHT,24.0,1020.0,93.0,2.0,,0.0,
5776,2018-10-04 03:00:00,None,44.9,0.7,84.6,DARK,13.0,1019.0,51.0,1.0,céu claro,0.0,
5777,2019-02-07 17:00:00,High,32.9,54.9,98.6,LIGHT,13.0,1025.0,76.0,2.0,nuvens quebradas,0.0,
5778,2019-03-04 14:00:00,Medium,34.7,19.7,96.6,LIGHT,14.0,1022.0,62.0,3.0,,0.0,chuva fraca
5779,2019-01-29 16:00:00,Medium,31.8,29.4,94.4,LIGHT,12.0,1017.0,87.0,7.0,,0.0,chuva leve
5780,2018-08-27 22:00:00,None,38.0,3.9,91.6,DARK,19.0,1012.0,88.0,2.0,,0.0,chuva moderada
5781,2019-07-11 22:00:00,Very_High,50.1,58.4,72.8,DARK,22.0,1014.0,88.0,4.0,,0.0,
5782,2019-04-18 00:00:00,None,41.9,0.0,74.1,DARK,11.0,1010.0,93.0,6.0,,0.0,aguaceiros fracos
5783,2018-12-10 02:00:00,None,38.1,4.6,83.0,DARK,7.0,1029.0,93.0,0.0,,0.0,
5784,2019-09-15 20:00:00,Low,38.6,5.6,75.9,DARK,22.0,1017.0,77.0,2.0,céu pouco nublado,0.0,
5785,2019-01-20 03:00:00,Low,49.2,1.5,66.2,DARK,11.0,1015.0,76.0,7.0,nuvens dispersas,0.0,
5786,2019-08-12 01:00:00,Medium,46.1,17.2,83.8,DARK,15.0,1023.0,100.0,6.0,,0.0,
5787,2019-08-21 03:00:00,Low,40.2,10.6,82.1,DARK,19.0,1016.0,88.0,1.0,,0.0,
5788,2018-10-06 10:00:00,Low,38.2,10.8,88.9,LIGHT,17.0,1019.0,68.0,4.0,céu claro,0.0,
5789,2018-08-24 14:00:00,Medium,40.8,23.2,82.4,LIGHT,22.0,1019.0,64.0,3.0,céu claro,0.0,
5790,2019-08-26 01:00:00,Low,48.4,7.5,80.1,DARK,18.0,1012.0,100.0,3.0,céu pouco nublado,0.0,
5791,2018-11-15 05:00:00,None,42.0,0.0,74.1,DARK,13.0,1013.0,72.0,5.0,céu claro,0.0,
5792,2019-07-12 20:00:00,Medium,33.9,12.3,82.2,LOW_LIGHT,25.0,1014.0,60.0,2.0,,0.0,
5793,2019-09-02 23:00:00,None,37.9,7.9,81.8,DARK,22.0,1016.0,83.0,1.0,,0.0,
5794,2019-06-18 16:00:00,High,39.3,60.5,68.4,LIGHT,17.0,1012.0,100.0,7.0,,0.0,chuva moderada
5795,2019-06-03 09:00:00,Very_High,44.5,157.0,68.0,LIGHT,18.0,1018.0,93.0,2.0,nuvens quebradas,0.0,
5796,2018-09-01 10:00:00,Medium,44.0,15.3,85.5,LIGHT,27.0,1015.0,35.0,6.0,céu claro,0.0,
5797,2019-05-24 15:00:00,High,38.4,40.3,74.2,LIGHT,22.0,1018.0,60.0,8.0,,0.0,
5798,2019-02-21 04:00:00,Low,46.8,1.1,84.8,DARK,7.0,1022.0,81.0,4.0,céu claro,0.0,
5799,2019-06-08 20:00:00,None,39.8,1.1,60.4,LOW_LIGHT,15.0,1020.0,77.0,6.0,,0.0,
5800,2019-06-14 06:00:00,Medium,44.2,7.7,64.0,LIGHT,9.0,1014.0,100.0,0.0,,0.0,
5801,2019-04-20 02:00:00,None,38.7,0.8,71.3,DARK,16.0,1018.0,52.0,3.0,céu limpo,0.0,
5802,2019-05-18 01:00:00,None,38.5,3.3,59.0,DARK,11.0,1017.0,76.0,3.0,nuvens dispersas,0.0,
5803,2018-11-15 12:00:00,Low,33.1,12.8,87.6,LIGHT,19.0,1015.0,64.0,3.0,céu claro,0.0,
5804,2018-09-07 15:00:00,High,42.0,30.3,87.4,LIGHT,24.0,1013.0,47.0,3.0,algumas nuvens,0.0,
5805,2019-05-31 05:00:00,None,40.2,2.1,67.5,DARK,18.0,1018.0,47.0,5.0,,0.0,
5806,2019-04-11 23:00:00,None,34.3,9.3,76.8,DARK,10.0,1021.0,93.0,0.0,céu limpo,0.0,
5807,2018-09-24 18:00:00,Medium,44.5,30.2,87.0,LOW_LIGHT,25.0,1019.0,44.0,4.0,céu claro,0.0,
5808,2018-10-12 02:00:00,None,46.1,7.7,85.5,DARK,17.0,1015.0,77.0,7.0,céu claro,0.0,
5809,2019-02-01 17:00:00,High,40.2,53.3,87.0,LIGHT,11.0,998.0,81.0,6.0,,0.0,chuva
5810,2018-10-29 05:00:00,None,44.5,0.0,85.0,DARK,5.0,1013.0,80.0,0.0,céu claro,0.0,
5811,2019-06-03 18:00:00,Very_High,44.4,147.5,68.7,LIGHT,20.0,1016.0,82.0,3.0,céu pouco nublado,0.0,
5812,2018-09-19 15:00:00,Medium,36.0,37.1,90.5,LIGHT,23.0,1021.0,64.0,6.0,céu claro,0.0,
5813,2019-02-27 17:00:00,Medium,31.6,31.6,100.4,LIGHT,15.0,1029.0,72.0,2.0,algumas nuvens,0.0,
5814,2018-11-16 21:00:00,Low,44.7,10.7,89.7,DARK,15.0,1013.0,77.0,4.0,céu claro,0.0,
5815,2018-08-09 12:00:00,High,39.8,112.0,91.5,LIGHT,20.0,1021.0,64.0,6.0,algumas nuvens,0.0,
5816,2018-08-19 21:00:00,Low,41.4,4.5,87.3,DARK,22.0,1016.0,53.0,2.0,céu claro,0.0,
5817,2018-08-09 17:00:00,Very_High,44.0,84.3,86.9,LIGHT,20.0,1021.0,64.0,7.0,céu claro,0.0,
5818,2018-11-11 14:00:00,Low,43.9,9.3,83.4,LIGHT,14.0,1008.0,93.0,4.0,,0.0,chuva fraca
5819,2019-02-12 11:00:00,Medium,36.1,25.9,89.0,LIGHT,11.0,1030.0,50.0,4.0,céu claro,0.0,
5820,2018-09-27 20:00:00,Low,39.3,6.9,84.4,DARK,20.0,1024.0,88.0,3.0,céu claro,0.0,
5821,2019-09-20 17:00:00,Very_High,43.7,138.9,78.7,LIGHT,21.0,1012.0,73.0,4.0,,0.0,
5822,2019-05-18 19:00:00,Low,36.6,5.9,72.5,LIGHT,15.0,1016.0,67.0,5.0,céu pouco nublado,0.0,
5823,2019-07-20 06:00:00,Low,40.0,7.4,81.2,LIGHT,16.0,1016.0,93.0,2.0,,0.0,
5824,2019-06-09 01:00:00,Low,38.1,4.3,65.9,DARK,12.0,1020.0,87.0,3.0,,0.0,
5825,2019-04-20 15:00:00,Medium,35.1,58.1,78.3,LIGHT,24.0,1015.0,44.0,5.0,céu limpo,0.0,
5826,2019-05-14 16:00:00,High,36.2,32.2,78.3,LIGHT,27.0,1015.0,31.0,3.0,,0.0,
5827,2019-04-17 21:00:00,None,40.0,0.0,77.8,DARK,12.0,1008.0,93.0,4.0,,0.0,aguaceiros fracos
5828,2019-06-09 08:00:00,None,38.7,1.2,65.4,LIGHT,11.0,1020.0,93.0,0.0,,0.0,
5829,2018-10-10 17:00:00,High,42.3,43.0,82.3,LIGHT,20.0,1004.0,68.0,5.0,céu claro,0.0,
5830,2018-10-09 11:00:00,Medium,39.6,32.0,90.1,LIGHT,22.0,1011.0,43.0,5.0,céu claro,0.0,
5831,2019-08-16 03:00:00,Low,43.8,12.2,88.2,DARK,16.0,1019.0,100.0,7.0,,0.0,
5832,2019-09-11 08:00:00,Very_High,48.4,124.9,72.2,LIGHT,14.0,1025.0,87.0,2.0,,0.0,
5833,2019-06-11 15:00:00,High,35.9,87.7,75.4,LIGHT,19.0,1017.0,63.0,7.0,,0.0,
5834,2018-09-18 04:00:00,None,43.5,0.0,87.9,DARK,16.0,1016.0,100.0,1.0,nuvens quebradas,0.0,
5835,2018-12-08 01:00:00,Medium,46.5,5.3,63.3,DARK,10.0,1032.0,100.0,0.0,,0.0,
5836,2019-08-09 00:00:00,Low,42.4,15.0,84.3,DARK,20.0,1012.0,100.0,5.0,,0.0,chuva forte
5837,2019-05-05 04:00:00,None,41.0,0.0,71.6,DARK,11.0,1013.0,87.0,1.0,,0.0,
5838,2018-10-11 04:00:00,Low,41.9,1.7,87.0,DARK,17.0,1004.0,88.0,10.0,,0.0,chuva moderada
5839,2019-05-12 22:00:00,None,35.6,1.8,60.6,DARK,21.0,1020.0,56.0,1.0,,0.0,
5840,2019-04-22 20:00:00,None,46.2,0.0,71.9,DARK,12.0,996.0,93.0,6.0,,0.0,chuva moderada
5841,2018-10-08 19:00:00,Low,37.4,15.2,89.8,DARK,17.0,1013.0,45.0,3.0,céu claro,0.0,
5842,2018-08-02 09:00:00,High,40.5,52.9,88.0,LIGHT,26.5,1014.0,54.0,2.0,céu claro,0.0,
5843,2019-06-06 15:00:00,Very_High,41.0,74.7,72.2,LIGHT,14.0,1006.0,93.0,13.0,,0.0,chuva moderada
5844,2018-09-05 19:00:00,Low,37.5,16.7,85.7,LOW_LIGHT,19.0,1014.0,82.0,3.0,algumas nuvens,0.0,
5845,2019-02-08 03:00:00,Medium,45.9,4.6,80.6,DARK,5.0,1024.0,100.0,3.0,,0.0,
5846,2018-11-09 13:00:00,Medium,34.8,24.8,85.0,LIGHT,13.0,1018.0,93.0,9.0,,0.0,chuva fraca
5847,2018-12-04 14:00:00,Medium,35.3,32.9,86.8,LIGHT,14.0,1021.0,93.0,2.0,,0.0,
5848,2019-04-29 23:00:00,None,42.0,0.0,74.0,DARK,13.0,1019.0,100.0,4.0,,0.0,chuva fraca
5849,2019-02-14 10:00:00,High,39.1,60.7,84.9,LIGHT,13.0,1025.0,58.0,4.0,céu claro,0.0,
5850,2019-02-02 04:00:00,None,46.9,0.0,82.2,DARK,7.0,1012.0,75.0,5.0,algumas nuvens,0.0,
5851,2018-09-06 02:00:00,None,42.9,5.2,87.0,DARK,17.0,1015.0,93.0,1.0,,0.0,
5852,2019-01-24 14:00:00,Low,39.4,13.3,84.0,LIGHT,14.0,1018.0,82.0,5.0,nuvens dispersas,0.0,
5853,2019-08-21 05:00:00,Low,48.4,13.8,78.9,DARK,19.0,1017.0,77.0,1.0,,0.0,
5854,2019-09-03 00:00:00,None,49.4,2.3,76.4,DARK,21.0,1016.0,78.0,1.0,,0.0,
5855,2019-09-05 23:00:00,None,45.0,2.3,71.6,DARK,22.0,1018.0,33.0,3.0,,0.0,
5856,2019-02-14 19:00:00,High,38.8,125.1,94.7,DARK,17.0,1022.0,58.0,3.0,céu claro,0.0,
5857,2019-05-19 08:00:00,None,38.4,0.0,63.1,LIGHT,11.0,1015.0,82.0,1.0,,0.0,
5858,2018-08-29 12:00:00,Low,42.9,10.4,79.6,LIGHT,19.0,1021.0,73.0,4.0,algumas nuvens,0.0,
5859,2019-01-18 14:00:00,Medium,38.5,30.7,80.1,LIGHT,7.0,1021.0,93.0,4.0,,0.0,chuva fraca
5860,2019-08-13 10:00:00,High,39.4,84.5,87.0,LIGHT,19.0,1022.0,64.0,2.0,,0.0,
5861,2019-07-01 00:00:00,None,37.8,1.5,65.4,DARK,17.0,1020.0,100.0,0.0,nuvens quebradas,0.0,
5862,2019-06-09 16:00:00,High,35.1,89.2,76.7,LIGHT,19.0,1021.0,67.0,3.0,,0.0,
5863,2018-08-13 05:00:00,None,41.7,0.0,87.8,DARK,15.0,1017.0,93.0,2.0,céu claro,0.0,
5864,2018-10-14 17:00:00,Medium,37.6,41.3,89.9,LIGHT,16.0,1014.0,72.0,3.0,algumas nuvens,0.0,
5865,2019-01-31 10:00:00,High,46.4,53.9,74.1,LIGHT,13.0,1003.0,100.0,5.0,,0.0,chuva leve
5866,2018-10-05 07:00:00,None,41.9,1.1,86.6,LIGHT,8.0,1016.0,93.0,0.0,céu claro,0.0,
5867,2018-07-30 21:00:00,None,40.6,1.1,87.6,DARK,21.0,1019.0,94.0,2.0,nuvens quebradas,0.0,
5868,2019-06-06 09:00:00,High,41.3,48.3,71.9,LIGHT,13.0,1011.0,77.0,8.0,nuvens quebradas,0.0,
5869,2019-08-29 02:00:00,None,45.8,0.0,85.3,DARK,15.0,1019.0,100.0,5.0,,0.0,
5870,2018-10-20 02:00:00,None,38.4,1.9,83.9,DARK,20.0,1016.0,60.0,3.0,céu claro,0.0,
5871,2018-10-17 19:00:00,Low,34.7,9.7,93.6,DARK,15.0,1013.0,87.0,7.0,nuvens quebradas,0.0,
5872,2019-01-29 06:00:00,Low,47.9,1.7,72.4,DARK,9.0,1020.0,100.0,3.0,,0.0,chuva leve
5873,2018-08-15 17:00:00,Medium,39.6,54.1,90.2,LIGHT,24.0,1015.0,64.0,3.0,algumas nuvens,0.0,
5874,2019-05-07 04:00:00,None,47.0,0.0,70.8,DARK,14.0,1017.0,87.0,5.0,nublado,0.0,
5875,2018-08-02 23:00:00,Low,42.1,6.3,87.0,DARK,23.0,1014.0,61.0,1.0,céu claro,0.0,
5876,2019-09-24 08:00:00,Very_High,44.4,148.7,79.5,LIGHT,17.0,1018.0,100.0,5.0,,0.0,chuva fraca
5877,2018-07-24 17:00:00,High,41.7,32.2,87.4,LIGHT,21.0,1016.0,82.0,4.0,algumas nuvens,0.0,
